X,Y,fid,LAYER,NP,TIPO,CALLE,TIPO2,direccion,ID,icon_url
-58.3890615605525,-34.5791699017766,"5292",NP-CONSOLIDADAS,"2283",D,AREQUIPA,Pasillo interno,AREQUIPA 2283,CO-014A-036,./0.png
-58.3890590355298,-34.5792149616734,"5293",NP-CONSOLIDADAS,"2276",D,AREQUIPA,Pasillo interno,AREQUIPA 2276,CO-014B-019,./0.png
-58.3890201364052,-34.5791923576867,"5294",NP-CONSOLIDADAS,"2275",A,AREQUIPA,Vivienda,AREQUIPA 2275,CO-014A-35B,./0.png
-58.3890102769273,-34.5792402960525,"5295",NP-CONSOLIDADAS,"2268",A,AREQUIPA,Vivienda,AREQUIPA 2268,CO-014B-018,./0.png
-58.3889685132243,-34.5792148918859,"5296",NP-CONSOLIDADAS,"2263",A,AREQUIPA,Vivienda,AREQUIPA 2263,CO-014A-035,./0.png
-58.3889153859886,-34.5792437185941,"5297",NP-CONSOLIDADAS,"2253",C,AREQUIPA,Cochera,AREQUIPA 2253,CO-014A-034,./0.png
-58.3889206086898,-34.5792799378448,"5298",NP-CONSOLIDADAS,"2250",A,AREQUIPA,Vivienda,AREQUIPA 2250,CO-014B-016,./0.png
-58.3889086939659,-34.5792863483976,"5299",NP-CONSOLIDADAS,"2248",A,AREQUIPA,Vivienda,AREQUIPA 2248,CO-014B-016,./0.png
-58.3888700823134,-34.5792658741423,"5300",NP-CONSOLIDADAS,"2243",A,AREQUIPA,Vivienda,AREQUIPA 2243,CO-014A-034,./0.png
-58.3888540614846,-34.5792725081707,"5301",NP-CONSOLIDADAS,"2239",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2239,CO-014A-033,./0.png
-58.3888240366578,-34.5792882900604,"5302",NP-CONSOLIDADAS,"2233",D,AREQUIPA,Pasillo interno,AREQUIPA 2233,CO-014A-033,./0.png
-58.3888586432513,-34.5793117395091,"5303",NP-CONSOLIDADAS,"2236",A,AREQUIPA,Vivienda,AREQUIPA 2236,CO-014B-015,./0.png
-58.388829012749,-34.5793232399044,"5304",NP-CONSOLIDADAS,"2226",A,AREQUIPA,Vivienda,AREQUIPA 2226,CO-014B-014,./0.png
-58.3887936937594,-34.5793010521288,"5305",NP-CONSOLIDADAS,"2225",A,AREQUIPA,Vivienda,AREQUIPA 2225,CO-014A-032,./0.png
-58.388788150609,-34.5793439193923,"5306",NP-CONSOLIDADAS,"2220",A,AREQUIPA,Vivienda,AREQUIPA 2220,CO-014B-013,./0.png
-58.3887784447149,-34.5793087485272,"5307",NP-CONSOLIDADAS,"2223",A,AREQUIPA,Vivienda,AREQUIPA 2223,CO-014A-032,./0.png
-58.388756102053,-34.5793221736794,"5308",NP-CONSOLIDADAS,"2219",A,AREQUIPA,Vivienda,AREQUIPA 2219,CO-014A-031,./0.png
-58.3887635779939,-34.5793564497475,"5309",NP-CONSOLIDADAS,"2218",A,AREQUIPA,Vivienda,AREQUIPA 2218,CO-014B-012,./0.png
-58.3886999785717,-34.5793622778973,"5310",NP-CONSOLIDADAS,"2207",A,AREQUIPA,Vivienda,AREQUIPA 2207,CO-014A-029,./0.png
-58.3887279050415,-34.5794033975315,"5311",NP-CONSOLIDADAS,"2204",A,AREQUIPA,Vivienda,AREQUIPA 2204,CO-014B-011,./0.png
-58.3886965052701,-34.579432320344,"5312",NP-CONSOLIDADAS,"2198",A,AREQUIPA,Vivienda,AREQUIPA 2198,CO-014B-011,./0.png
-58.388644142879,-34.5794838429758,"5313",NP-CONSOLIDADAS,"2180",A,AREQUIPA,Vivienda,AREQUIPA 2180,CO-014B-079,./0.png
-58.388624824822,-34.5794383166774,"5314",NP-CONSOLIDADAS,"2183",A,AREQUIPA,Vivienda,AREQUIPA 2183,CO-014A-027,./0.png
-58.388602503623,-34.57945108964,"5315",NP-CONSOLIDADAS,"2177",A,AREQUIPA,Vivienda,AREQUIPA 2177,CO-014A-027,./0.png
-58.3886105944095,-34.5795025019235,"5316",NP-CONSOLIDADAS,"2172",A,AREQUIPA,Vivienda,AREQUIPA 2172,CO-014B-085,./0.png
-58.3885696708588,-34.5794782540448,"5317",NP-CONSOLIDADAS,"2167",A,AREQUIPA,Vivienda,AREQUIPA 2167,CO-014A-026,./0.png
-58.3885778523626,-34.5795200026549,"5318",NP-CONSOLIDADAS,"2162",A,AREQUIPA,Vivienda,AREQUIPA 2162,CO-014B-080,./0.png
-58.3885210499628,-34.5795513007907,"5319",NP-CONSOLIDADAS,"2148",A,AREQUIPA,Vivienda,AREQUIPA 2148,CO-014B-082,./0.png
-58.3885108165967,-34.579501509234,"5320",NP-CONSOLIDADAS,"2153",A,AREQUIPA,Vivienda,AREQUIPA 2153,CO-014A-026,./0.png
-58.3884580435028,-34.5795335089545,"5321",NP-CONSOLIDADAS,"2139",A,AREQUIPA,Vivienda,AREQUIPA 2139,CO-014A-025,./0.png
-58.3884755879411,-34.5795785487037,"5322",NP-CONSOLIDADAS,"2136",A,AREQUIPA,Vivienda,AREQUIPA 2136,CO-014B-083,./0.png
-58.3884584614109,-34.5795875859599,"5323",NP-CONSOLIDADAS,"2132",A,AREQUIPA,Vivienda,AREQUIPA 2132,CO-014B-002,./0.png
-58.3884159475724,-34.5795595944114,"5324",NP-CONSOLIDADAS,"2125",A,AREQUIPA,Vivienda,AREQUIPA 2125,CO-014A-025,./0.png
-58.388417034086,-34.5796150101038,"5325",NP-CONSOLIDADAS,"2118",A,AREQUIPA,Vivienda,AREQUIPA 2118,CO-014B-001,./0.png
-58.3883670897184,-34.5795865082909,"5326",NP-CONSOLIDADAS,"2113",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2113,CO-014A-024,./0.png
-58.3883301948208,-34.5795975428321,"5327",NP-CONSOLIDADAS,"2107",D,AREQUIPA,Pasillo interno,AREQUIPA 2107,CO-014A-024,./0.png
-58.3883141643823,-34.5796060016783,"5328",NP-CONSOLIDADAS,"2101",A,AREQUIPA,Vivienda,AREQUIPA 2101,CO-014A-024,./0.png
-58.388321893055,-34.5798015992561,"5329",NP-CONSOLIDADAS,"2092",A,AREQUIPA,Vivienda,AREQUIPA 2092,CO-013A-019,./0.png
-58.3882713359278,-34.5797672171557,"5330",NP-CONSOLIDADAS,"2089",A,AREQUIPA,Vivienda,AREQUIPA 2089,CO-014C-004,./0.png
-58.3882320805757,-34.5798315086692,"5331",NP-CONSOLIDADAS,"2084",A,AREQUIPA,Vivienda,AREQUIPA 2084,CO-013A-020,./0.png
-58.3882214445552,-34.5797847119249,"5332",NP-CONSOLIDADAS,"2085",A,AREQUIPA,Vivienda,AREQUIPA 2085,CO-014C-003,./0.png
-58.3881732850983,-34.5798060961231,"5333",NP-CONSOLIDADAS,"2079",A,AREQUIPA,Vivienda,AREQUIPA 2079,CO-014C-002,./0.png
-58.3881864359771,-34.5798502639441,"5334",NP-CONSOLIDADAS,"2078",A,AREQUIPA,Vivienda,AREQUIPA 2078,CO-013A-021,./0.png
-58.3881573544981,-34.5798597707603,"5335",NP-CONSOLIDADAS,"2076",A,AREQUIPA,Vivienda,AREQUIPA 2076,CO-013A-022,./0.png
-58.3880784474176,-34.5798478877755,"5336",NP-CONSOLIDADAS,"2069",A,AREQUIPA,Vivienda,AREQUIPA 2069,CO-014C-001,./0.png
-58.3881124350305,-34.5798790835997,"5337",NP-CONSOLIDADAS,"2070",A,AREQUIPA,Vivienda,AREQUIPA 2070,CO-013A-023,./0.png
-58.3880606435773,-34.5798520667649,"5338",NP-CONSOLIDADAS,"2067",D,AREQUIPA,Pasillo interno,AREQUIPA 2067,CO-014C-010,./0.png
-58.3880718943217,-34.5798957207379,"5339",NP-CONSOLIDADAS,"2066",A,AREQUIPA,Vivienda,AREQUIPA 2066,CO-013A-024,./0.png
-58.3880159526279,-34.5799154583967,"5340",NP-CONSOLIDADAS,"2060",A,AREQUIPA,Vivienda,AREQUIPA 2060,CO-013A-030,./0.png
-58.3879528498938,-34.5798960403265,"5341",NP-CONSOLIDADAS,"2057",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2057,CO-014A-013,./0.png
-58.3879092654763,-34.5799147459165,"5342",NP-CONSOLIDADAS,"2051",A,AREQUIPA,Vivienda,AREQUIPA 2051,CO-014A-012,./0.png
-58.3878777203374,-34.5799228816336,"5343",NP-CONSOLIDADAS,"2049",A,AREQUIPA,Vivienda,AREQUIPA 2049,CO-014A-011,./0.png
-58.3878537910534,-34.579934010483,"5344",NP-CONSOLIDADAS,"2047",D,AREQUIPA,Pasillo interno,AREQUIPA 2047,CO-014A-011,./0.png
-58.3878887866479,-34.5799667295113,"5345",NP-CONSOLIDADAS,"2048",A,AREQUIPA,Vivienda,AREQUIPA 2048,CO-013A-026,./0.png
-58.3878311539831,-34.5799423309115,"5346",NP-CONSOLIDADAS,"2045",A,AREQUIPA,Vivienda,AREQUIPA 2045,CO-014A-010,./0.png
-58.3878292383624,-34.579991361119,"5347",NP-CONSOLIDADAS,"2040",A,AREQUIPA,Vivienda,AREQUIPA 2040,CO-013A-027,./0.png
-58.3878143329704,-34.5799976439574,"5348",NP-CONSOLIDADAS,"2038",A,AREQUIPA,Vivienda,AREQUIPA 2038,CO-013A-028,./0.png
-58.3877085449708,-34.5799977275485,"5349",NP-CONSOLIDADAS,"2031",D,AREQUIPA,Pasillo interno,AREQUIPA 2031,CO-014A-008,./0.png
-58.3876782537647,-34.5800089566528,"5350",NP-CONSOLIDADAS,"2027",A,AREQUIPA,Vivienda,AREQUIPA 2027,CO-014A-005,./0.png
-58.3876726331513,-34.5800544794053,"5351",NP-CONSOLIDADAS,"2024",A,AREQUIPA,Vivienda,AREQUIPA 2024,CO-013B-006,./0.png
-58.3876237634394,-34.5800312479328,"5352",NP-CONSOLIDADAS,"2021",A,AREQUIPA,Vivienda,AREQUIPA 2021,CO-014A-004,./0.png
-58.3876102378366,-34.5800375859978,"5353",NP-CONSOLIDADAS,"2019",A,AREQUIPA,Vivienda,AREQUIPA 2019,CO-014A-004,./0.png
-58.3876176438166,-34.5800751982988,"5354",NP-CONSOLIDADAS,"2018",A,AREQUIPA,Vivienda,AREQUIPA 2018,CO-013B-007,./0.png
-58.3875814808504,-34.5800485552205,"5355",NP-CONSOLIDADAS,"2017",D,AREQUIPA,Pasillo interno,AREQUIPA 2017,CO-014A-004,./0.png
-58.3875366852068,-34.5800724931446,"5356",NP-CONSOLIDADAS,"2011",A,AREQUIPA,Vivienda,AREQUIPA 2011,CO-014A-003,./0.png
-58.3875377882142,-34.580110420359,"5357",NP-CONSOLIDADAS,"2010",A,AREQUIPA,Vivienda,AREQUIPA 2010,CO-013B-008,./0.png
-58.3874380544259,-34.5801123613694,"5358",NP-CONSOLIDADAS,"2001",A,AREQUIPA,Vivienda,AREQUIPA 2001,CO-014A-001,./0.png
-58.3873961507014,-34.5801290419652,"5359",NP-CONSOLIDADAS,"1993",A,AREQUIPA,Vivienda,AREQUIPA 1993,CO-0011-046,./0.png
-58.3873314734375,-34.5801580100472,"5360",NP-CONSOLIDADAS,"1971",A,AREQUIPA,Vivienda,AREQUIPA 1971,CO-0011-045,./0.png
-58.3873645474564,-34.5801849950895,"5361",NP-CONSOLIDADAS,"1978",A,AREQUIPA,Vivienda,AREQUIPA 1978,CO-011A-018,./0.png
-58.3873316165526,-34.580199273479,"5362",NP-CONSOLIDADAS,"1968",A,AREQUIPA,Vivienda,AREQUIPA 1968,CO-011A-019,./0.png
-58.3873027917942,-34.5801746493891,"5363",NP-CONSOLIDADAS,"1967",A,AREQUIPA,Vivienda,AREQUIPA 1967,CO-0011-044,./0.png
-58.3872956326029,-34.5802108131049,"5364",NP-CONSOLIDADAS,"1962",A,AREQUIPA,Vivienda,AREQUIPA 1962,CO-011A-019,./0.png
-58.3872825958933,-34.5802173469713,"5365",NP-CONSOLIDADAS,"1956",A,AREQUIPA,Vivienda,AREQUIPA 1956,CO-011A-020,./0.png
-58.3872443483461,-34.5802265743948,"5366",NP-CONSOLIDADAS,"1948",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 1948,CO-011A-020,./0.png
-58.3872120392423,-34.580202003368,"5367",NP-CONSOLIDADAS,"1947",A,AREQUIPA,Vivienda,AREQUIPA 1947,CO-0011-043,./0.png
-58.3871537915234,-34.5802304305076,"5368",NP-CONSOLIDADAS,"1931",A,AREQUIPA,Vivienda,AREQUIPA 1931,CO-0011-042,./0.png
-58.3871309138012,-34.580282437565,"5369",NP-CONSOLIDADAS,"1920",A,AREQUIPA,Vivienda,AREQUIPA 1920,CO-011A-023,./0.png
-58.3870749829148,-34.5802704702482,"5370",NP-CONSOLIDADAS,"1911",A,AREQUIPA,Vivienda,AREQUIPA 1911,CO-0011-041,./0.png
-58.3870477717192,-34.5802833855286,"5371",NP-CONSOLIDADAS,"1905",A,AREQUIPA,Vivienda,AREQUIPA 1905,CO-0011-089,./0.png
-58.3870270944657,-34.580342373064,"5372",NP-CONSOLIDADAS,"1886",A,AREQUIPA,Vivienda,AREQUIPA 1886,CO-011A-024,./0.png
-58.3869982980071,-34.5803599805122,"5373",NP-CONSOLIDADAS,"1880",A,AREQUIPA,Vivienda,AREQUIPA 1880,CO-011A-024,./0.png
-58.3869993098058,-34.5803257458065,"5374",NP-CONSOLIDADAS,"1885",A,AREQUIPA,Vivienda,AREQUIPA 1885,CO-0011-089,./0.png
-58.3869290731707,-34.5803583727615,"5375",NP-CONSOLIDADAS,"1861",A,AREQUIPA,Vivienda,AREQUIPA 1861,CO-0011-039,./0.png
-58.3869107492191,-34.5804059364193,"5376",NP-CONSOLIDADAS,"1848",A,AREQUIPA,Vivienda,AREQUIPA 1848,CO-011A-025,./0.png
-58.3868968125815,-34.5804135272521,"5377",NP-CONSOLIDADAS,"1846",A,AREQUIPA,Vivienda,AREQUIPA 1846,CO-011A-025,./0.png
-58.3868652008032,-34.5804334652769,"5378",NP-CONSOLIDADAS,"1834",A,AREQUIPA,Vivienda,AREQUIPA 1834,CO-011A-026,./0.png
-58.3868269963775,-34.5804098142024,"5379",NP-CONSOLIDADAS,"1829",A,AREQUIPA,Vivienda,AREQUIPA 1829,CO-0011-055,./0.png
-58.3868136150206,-34.5804155672075,"5380",NP-CONSOLIDADAS,"1825",D,AREQUIPA,Pasillo interno,AREQUIPA 1825,CO-0011-055,./0.png
-58.386712900081,-34.5804746754483,"5381",NP-CONSOLIDADAS,"1803",D,AREQUIPA,Pasillo interno,AREQUIPA 1803,CO-0011-034,./0.png
-58.3868243834055,-34.5804576464939,"5382",NP-CONSOLIDADAS,"1822",A,AREQUIPA,Vivienda,AREQUIPA 1822,CO-011A-001,./0.png
-58.3867912935768,-34.580435555035,"5383",NP-CONSOLIDADAS,"1815",A,AREQUIPA,Vivienda,AREQUIPA 1815,CO-0011-037,./0.png
-58.386766070783,-34.5804463989772,"5384",NP-CONSOLIDADAS,"1807",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 1807,CO-0011-036,./0.png
-58.3849610479803,-34.5814610973553,"5385",NP-CONSOLIDADAS,"1445",A,ALPACA,Vivienda,ALPACA 1445,FE-0007-036,./0.png
-58.3816998226688,-34.5830887611806,"5386",NP-CONSOLIDADAS,"861",C,ALPACA,Cochera,ALPACA 861,PO-003A-018,./0.png
-58.3817791196875,-34.5830480347139,"5387",NP-CONSOLIDADAS,"869",C,ALPACA,Cochera,ALPACA 869,PO-003A-020,./0.png
-58.3826154295718,-34.5828655108817,"5388",NP-CONSOLIDADAS,"1079",D,ALPACA,Pasillo interno,ALPACA 1079,,./0.png
-58.3823899302644,-34.5829362206899,"5389",NP-CONSOLIDADAS,"1033",D,ALPACA,Pasillo interno,ALPACA 1033,,./0.png
-58.3840799844469,-34.5820963213099,"5390",NP-CONSOLIDADAS,"1281",A,ALPACA,Vivienda,ALPACA 1281,FE-0007-016,./0.png
-58.3840716569494,-34.5821454998043,"5391",NP-CONSOLIDADAS,"1276",A,ALPACA,Vivienda,ALPACA 1276,FE-0008-059,./0.png
-58.3870068488354,-34.5804804385227,"5392",NP-CONSOLIDADAS,"1861",A,ALPACA,Vivienda,ALPACA 1861,CO-011A-008,./0.png
-58.3784266584777,-34.5848270435266,"5393",NP-NO CONSOLIDADOS,557B,A,ALPACA,Vivienda,ALPACA 557B,PE-0002-014,./0.png
-58.3888923498558,-34.5797177708586,"5394",NP-NO CONSOLIDADOS,"2241",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 2241,,./0.png
-58.389075561747,-34.5796210479231,"5395",NP-NO CONSOLIDADOS,"2271",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 2271,,./0.png
-58.3890337690948,-34.5796391500347,"5396",NP-NO CONSOLIDADOS,"2267",A,ALPACA,Vivienda,ALPACA 2267,,./0.png
-58.3900699635642,-34.5790832231315,"5397",NP-NO CONSOLIDADOS,"2427",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 2427,,./0.png
-58.3900417014388,-34.5790981230315,"5398",NP-NO CONSOLIDADOS,"2425",A,ALPACA,Vivienda,ALPACA 2425,,./0.png
-58.3900144369336,-34.579112821943,"5399",NP-NO CONSOLIDADOS,"2423",A,ALPACA,Vivienda,ALPACA 2423,,./0.png
-58.3898434632048,-34.57920630176,"5400",NP-NO CONSOLIDADOS,"2395",A,ALPACA,Vivienda,ALPACA 2395,,./0.png
-58.3898120541671,-34.5792213561198,"5401",NP-NO CONSOLIDADOS,"2385",A,ALPACA,Vivienda,ALPACA 2385,,./0.png
-58.3897843145661,-34.5792350250986,"5402",NP-NO CONSOLIDADOS,"2375",A,ALPACA,Vivienda,ALPACA 2375,,./0.png
-58.3896345736114,-34.5793177208379,"5403",NP-NO CONSOLIDADOS,"2365",A,ALPACA,Vivienda,ALPACA 2365,,./0.png
-58.3896063113312,-34.5793326206321,"5404",NP-NO CONSOLIDADOS,"2355",A,ALPACA,Vivienda,ALPACA 2355,,./0.png
-58.3895785716607,-34.5793462895619,"5405",NP-NO CONSOLIDADOS,"2345",A,ALPACA,Vivienda,ALPACA 2345,,./0.png
-58.389424518391,-34.5794309443033,"5406",NP-NO CONSOLIDADOS,"2335",A,ALPACA,Vivienda,ALPACA 2335,,./0.png
-58.3894009413371,-34.5794428513325,"5407",NP-NO CONSOLIDADOS,"2325",A,ALPACA,Vivienda,ALPACA 2325,,./0.png
-58.3893754487525,-34.5794568188399,"5408",NP-NO CONSOLIDADOS,"2315",A,ALPACA,Vivienda,ALPACA 2315,,./0.png
-58.3891975473719,-34.579552737695,"5409",NP-NO CONSOLIDADOS,"2295",A,ALPACA,Vivienda,ALPACA 2295,,./0.png
-58.3891708167838,-34.5795678803152,"5410",NP-NO CONSOLIDADOS,"2285",A,ALPACA,Vivienda,ALPACA 2285,,./0.png
-58.389147823942,-34.5795805316632,"5411",NP-NO CONSOLIDADOS,"2275",A,ALPACA,Vivienda,ALPACA 2275,,./0.png
-58.3889920075787,-34.579663081577,"5412",NP-NO CONSOLIDADOS,"2265",A,ALPACA,Vivienda,ALPACA 2265,,./0.png
-58.3889665561519,-34.5796782121172,"5413",NP-NO CONSOLIDADOS,"2255",A,ALPACA,Vivienda,ALPACA 2255,,./0.png
-58.3889438153441,-34.5796905189826,"5414",NP-NO CONSOLIDADOS,"2245",A,ALPACA,Vivienda,ALPACA 2245,,./0.png
-58.3887882823566,-34.5797752669119,"5415",NP-NO CONSOLIDADOS,"2235",A,ALPACA,Vivienda,ALPACA 2235,,./0.png
-58.3887191958888,-34.5798132115851,"5416",NP-NO CONSOLIDADOS,"2215",A,ALPACA,Vivienda,ALPACA 2215,,./0.png
-58.3887574088018,-34.5797924850424,"5417",NP-NO CONSOLIDADOS,"2225",A,ALPACA,Vivienda,ALPACA 2225,,./0.png
-58.3849502921427,-34.5814486505427,"5418",NP-CONSOLIDADAS,"1443",A,ALPACA,Vivienda,ALPACA 1443,FE-0007-036,./0.png
-58.3847278412449,-34.5815838838584,"5419",NP-CONSOLIDADAS,"1401",A,ALPACA,Vivienda,ALPACA 1401,FE-0007-032,./0.png
-58.3848479008185,-34.5814776887502,"5420",NP-CONSOLIDADAS,"1435",C,ALPACA,Cochera,ALPACA 1435,FE-0007-034,./0.png
-58.3848977556937,-34.5814523219056,"5421",NP-CONSOLIDADAS,"1441",A,ALPACA,Vivienda,ALPACA 1441,FE-0007-61B,./0.png
-58.3847592310446,-34.5815344217102,"5422",NP-CONSOLIDADAS,"1413",A,ALPACA,Vivienda,ALPACA 1413,FE-0007-064,./0.png
-58.3847739051453,-34.5815262512285,"5423",NP-CONSOLIDADAS,"1417",A,ALPACA,Vivienda,ALPACA 1417,,./0.png
-58.3847407281872,-34.5815451501266,"5424",NP-CONSOLIDADAS,"1409",A,ALPACA,Vivienda,ALPACA 1409,FE-0007-033,./0.png
-58.3847201562311,-34.5815754681704,"5425",NP-CONSOLIDADAS,"1405",A,ALPACA,Vivienda,ALPACA 1405,FE-0007-033,./0.png
-58.3848768484144,-34.5814639630376,"5426",NP-CONSOLIDADAS,"1439",A,ALPACA,Vivienda,ALPACA 1439,FE-0007-034,./0.png
-58.3846829821004,-34.5817402927598,"5427",NP-CONSOLIDADAS,"1379",A,ALPACA,Vivienda,ALPACA 1379,FE-0007-030,./0.png
-58.384356400065,-34.5819344304687,"5428",NP-CONSOLIDADAS,"1321",A,ALPACA,Vivienda,ALPACA 1321,FE-0007-023,./0.png
-58.3842227700101,-34.5820796524169,"5429",NP-CONSOLIDADAS,"1294",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 1294,FE-0008-057,./0.png
-58.3836781557014,-34.5823775070405,"5430",NP-CONSOLIDADAS,"1248",C,ALPACA,Cochera,ALPACA 1248,FE-0006-040,./0.png
-58.3837263095727,-34.582466837902,"5431",NP-CONSOLIDADAS,"1242",A,ALPACA,Vivienda,ALPACA 1242,FE-0006-041,./0.png
-58.3826608497426,-34.5829495296021,"5432",NP-CONSOLIDADAS,"1086",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 1086,PO-0004-101,./0.png
-58.3826135867636,-34.5829764135808,"5433",NP-CONSOLIDADAS,"1076",A,ALPACA,Vivienda,ALPACA 1076,PO-0004-102,./0.png
-58.3814292641379,-34.5832444511478,"5434",NP-CONSOLIDADAS,"825",A,ALPACA,Vivienda,ALPACA 825,PO-003A-011,./0.png
-58.3808285703697,-34.5835864829405,"5435",NP-CONSOLIDADAS,"751",A,ALPACA,Vivienda,ALPACA 751,PO-003B-003,./0.png
-58.3809366388029,-34.5837359050122,"5436",NP-CONSOLIDADAS,"750",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 750,PO-00G1-048,./0.png
-58.3806321703283,-34.583895601664,"5437",NP-CONSOLIDADAS,"726",A,ALPACA,Vivienda,ALPACA 726,PO-00G1-042,./0.png
-58.3802022533626,-34.584065111363,"5438",NP-CONSOLIDADAS,"696",A,ALPACA,Vivienda,ALPACA 696,PO-00G1-031,./0.png
-58.3793704039409,-34.5845570455842,"5439",NP-CONSOLIDADAS,"620",O,ALPACA,"Organización social, religiosa o gubernamental",ALPACA 620,,./0.png
-58.3792893969688,-34.5845997221918,"5440",NP-CONSOLIDADAS,"612",O,ALPACA,"Organización social, religiosa o gubernamental",ALPACA 612,,./0.png
-58.3796157993972,-34.5843219947062,"5441",NP-CONSOLIDADAS,"650",A,ALPACA,Vivienda,ALPACA 650,,./0.png
-58.3795863800808,-34.5843328712428,"5442",NP-CONSOLIDADAS,"648",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 648,,./0.png
-58.3789142005396,-34.5845786296427,"5443",NP-CONSOLIDADAS,"591",A,ALPACA,Vivienda,ALPACA 591,PE-0002-031,./0.png
-58.3786492568621,-34.5848395618094,"5444",NP-CONSOLIDADAS,566B,D,ALPACA,Pasillo interno,ALPACA 566B,PE-0010-045,./0.png
-58.377992423237,-34.585180159978,"5445",NP-CONSOLIDADAS,512B,B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 512B,PE-0010-062,./0.png
-58.3770414046966,-34.5857030288781,"5446",NP-CONSOLIDADAS,"418",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 418,SM-0109-092,./0.png
-58.3770074925863,-34.5857039290937,"5447",NP-CONSOLIDADAS,"412",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 412,SM-0109-093,./0.png
-58.3769792110876,-34.585706755638,"5448",NP-CONSOLIDADAS,"406",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 406,SM-0109-094,./0.png
-58.3852872781252,-34.5814833885532,"5449",NP-CONSOLIDADAS,"1470",A,ALPACA,Vivienda,ALPACA 1470,FE-009A-022,./0.png
-58.3859911674654,-34.5810024877493,"5450",NP-CONSOLIDADAS,"1602",A,ALPACA,Vivienda,ALPACA 1602,CO-012A-001,./0.png
-58.3856422260979,-34.5809671478569,"5451",NP-CONSOLIDADAS,"1537",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 1537,CO-0011-007,./0.png
-58.3856611990593,-34.5809553314609,"5452",NP-CONSOLIDADAS,"1547",D,ALPACA,Pasillo interno,ALPACA 1547,CO-0011-008,./0.png
-58.3866352718065,-34.5808019751813,"5453",NP-CONSOLIDADAS,"1750",A,ALPACA,Vivienda,ALPACA 1750,CO-012A-050,./0.png
-58.3866702477096,-34.5807194229947,"5454",NP-CONSOLIDADAS,"1763",C,ALPACA,Cochera,ALPACA 1763,CO-0011-028,./0.png
-58.3867309151933,-34.5807038231061,"5455",NP-CONSOLIDADAS,"1779",A,ALPACA,Vivienda,ALPACA 1779,CO-0011-029,./0.png
-58.3870311929625,-34.5806273404437,"5456",NP-CONSOLIDADAS,"1827",O,ALPACA,"Organización social, religiosa o gubernamental",ALPACA 1827,CO-011A-007,./0.png
-58.3870299028644,-34.5805796394618,"5457",NP-CONSOLIDADAS,"1831",A,ALPACA,Vivienda,ALPACA 1831,CO-011A-007,./0.png
-58.3870133069977,-34.5805384622156,"5458",NP-CONSOLIDADAS,"1835",A,ALPACA,Vivienda,ALPACA 1835,CO-011A-008,./0.png
-58.387011935206,-34.5805269204316,"5459",NP-CONSOLIDADAS,"1839",A,ALPACA,Vivienda,ALPACA 1839,CO-011A-008,./0.png
-58.3872886812214,-34.580438543242,"5460",NP-CONSOLIDADAS,"1905",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 1905,CO-011A-12A,./0.png
-58.3874165399335,-34.5804147852692,"5461",NP-CONSOLIDADAS,"1921",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 1921,CO-011A-014,./0.png
-58.3871591087494,-34.5806703069312,"5462",NP-CONSOLIDADAS,"1908",A,CAACUPÉ,Vivienda,CAACUPÉ 1908,CO-0012-035,./0.png
-58.3876328589443,-34.5805841943153,"5463",NP-CONSOLIDADAS,"1980",A,CAACUPÉ,Vivienda,CAACUPÉ 1980,CO-0012-044,./0.png
-58.3879602141828,-34.5803812878837,"5464",NP-CONSOLIDADAS,"1985",O,ALPACA,"Organización social, religiosa o gubernamental",ALPACA 1985,CO-0013-008,./0.png
-58.3881688657708,-34.5804507303109,"5465",NP-CONSOLIDADAS,"2027",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 2027,CO-0013-013,./0.png
-58.3885699986014,-34.5802751652552,"5466",NP-CONSOLIDADAS,"2070",B,ALPACA,Local comercial o Uso mixto con vivienda,ALPACA 2070,CO-012B-119,./0.png
-58.3885783706164,-34.5802541918174,"5467",NP-CONSOLIDADAS,"2072",A,ALPACA,Vivienda,ALPACA 2072,CO-012B-120,./0.png
-58.3885912003644,-34.5802361428266,"5468",NP-CONSOLIDADAS,"2074",A,ALPACA,Vivienda,ALPACA 2074,CO-012B-120,./0.png
